Gene	Type	StartPos	EndPos	4.2cnONLYchina_KLvalue	4.2cnONLYchina_Hvalue	4.2cnONLYchina_DFvalue
Rv3079c	CDS	3441770	3442597	2.828206002725153e-10	1.3389534479110565	-4.468783526667686e-06
Rv3080c	CDS	3442656	3445988	4.115233364077042e-07	1.3209988608800964	0.00023532146718663327
Rv3081	CDS	3446040	3447278	9.007902201929596e-10	1.3415235854003267	9.480500891667631e-06
Rv3082c	CDS	3447404	3448426	4.430920940046157e-06	1.327955425056955	0.0007495597972849155
Rv3083	CDS	3448504	3449991	4.6967502109751535e-09	1.338748274238624	1.0510750335313013e-05
Rv3084	CDS	3449997	3450923	3.267492799163829e-06	1.30804038595382	0.00019050429728884044
Rv3085	CDS	3450920	3451750	0.0	1.3310284043817904	0.0
Rv3086	CDS	3451781	3452887	0.0	1.3284109320744968	0.0
Rv3087	CDS	3452925	3454343	1.4531490281077808e-06	1.3015881724288407	-9.534331225174997e-05
Rv3088	CDS	3454340	3455764	4.6713095613881706e-09	1.3299370778305846	1.7967407395569346e-05
Rv3089	CDS	3455761	3457272	2.8109188310310174e-09	1.34145932642004	1.1056361282846261e-05
Rv3090	CDS	3458211	3459098	6.670828889276947e-10	1.3484418612300737	-5.891392481360835e-06
Rv3091	CDS	3459116	3460807	6.852635126008977e-11	1.3089173365353055	-3.267662732064913e-06
Rv3092c	CDS	3460814	3461734	1.0398528704769205e-09	1.3244957233836172	1.3410087583598518e-05
Rv3093c	CDS	3461760	3462764	8.522020700230115e-09	1.2990145912808921	4.1469344422062626e-05
Rv3094c	CDS	3462761	3463891	7.580641947502187e-09	1.3119278618497277	2.5216837764130418e-05
Rv3095	CDS	3463973	3464449	7.654998857020701e-10	1.3383578510244964	-7.281870040454219e-06
Rv3096	CDS	3464547	3465686	3.274014482468335e-06	1.3447234084668862	0.00044563603441877264
Rv3097c	CDS	3465778	3467091	1.7475395669985794e-06	1.353250478413499	3.8959783431602446e-05
Rv3098c	CDS	3467210	3467662	1.6224257997687896e-05	1.3550798730779567	0.00037147893087385864
Rv3098A	CDS	3467606	3467926	2.118307099896466e-06	1.3543113191126408	-0.00028517493480056944
Rv3099c	CDS	3468413	3469264	4.2922547738299954e-09	1.3286925386748425	1.43719634456696e-05
Rv3100c	CDS	3469301	3469783	1.8035965427321e-05	1.3422278125966247	0.000859895935951982
Rv3101c	CDS	3469786	3470679	2.7237321842399353e-09	1.3651220699915485	-1.2918160231911724e-05
Rv3102c	CDS	3470680	3471369	8.699793082045382e-06	1.357113550830518	0.0006559016767949122
Rv3103c	CDS	3471413	3471850	0.0	1.3083920625506824	0.0
Rv3104c	CDS	3471852	3472778	1.7730130696946844e-09	1.331313727047459	1.2553886765576117e-05
Rv3105c	CDS	3472768	3473904	1.3201423287867442e-10	1.3351209411153417	-2.6784487712760985e-06
Rv3106	CDS	3474007	3475377	2.3473766819215314e-09	1.3323125724976954	8.035825093621884e-06
Rv3107c	CDS	3475378	3476961	6.316409117967936e-09	1.322866171565183	3.0734258694098404e-05
Rv3108	CDS	3477060	3477500	9.176477910877168e-10	1.3607634556338728	4.507410276799462e-06
Rv3109	CDS	3477649	3478728	9.874486783800762e-10	1.37899617406576	1.6839295050030678e-06
Rv3110	CDS	3478779	3479174	0.0	1.3729096233482283	0.0
Rv3111	CDS	3479171	3479683	0.0	1.3709923304103502	0.0
Rv3112	CDS	3479700	3479951	1.290413009780167e-08	1.3807643496838127	1.5000746159565814e-05
Rv3113	CDS	3480074	3480742	3.7157271703947004e-10	1.3738291830594922	2.8554490104082397e-06
Rv3114	CDS	3480759	3481289	1.4715424825728629e-05	1.366162773460373	0.0008415805938257748
Rv3115	CDS	3481451	3482698	7.153328152043059e-08	1.3231061591391429	0.00013084949076686003
Rv3116	CDS	3482776	3483945	1.3643625118575642e-09	1.3712709986584413	-1.7260408363140023e-06
Rv3117	CDS	3483974	3484807	5.051356000151941e-10	1.3552168707698273	7.4698337967915585e-06
Rv3118	CDS	3484809	3485111	0.0	1.3138838320742754	0.0
Rv3119	CDS	3485132	3485575	3.0994303512610344e-08	1.3663947724412298	4.185031480585799e-05
Rv3120	CDS	3485572	3486174	0.0	1.33141955172231	0.0
Rv3121	CDS	3486509	3487711	3.858208197371482e-10	1.3665615970963594	4.523814389423286e-06
Rv3122	CDS	3488089	3488559	7.324518214169018e-10	1.3209076638845332	9.584989151101286e-06
Rv3123	CDS	3488569	3489063	0.0	1.3112547251307314	0.0
Rv3124	CDS	3489506	3490375	6.653678885637504e-09	1.377908238161706	9.448672047884799e-06
Rv3125c	CDS	3490476	3491651	2.418785172153548e-09	1.3084140230440324	1.8269329158993042e-05
Rv3126c	CDS	3491808	3492122	7.392830164709707e-08	1.3602489109389588	-3.112836309859812e-05
Rv3127	CDS	3492147	3493181	3.298745721025398e-10	1.3510059581942981	4.431682359973266e-08
Rv3130c	CDS	3494975	3496366	1.806390037550898e-10	1.3554481625654884	-6.635136727828339e-07
Rv3131	CDS	3496551	3497549	0.0	1.3287779612730155	0.0
Rv3132c	CDS	3497529	3499265	1.4637735897271575e-06	1.3456113323500145	0.00029687322976773567
Rv3133c	CDS	3499262	3499915	1.0878810074999024e-09	1.347614523229745	2.525531649977264e-06
Rv3134c	CDS	3499943	3500749	6.359000048750119e-09	1.3200296648235552	-3.216627104019043e-05
Rv3135	CDS	3501334	3501732	0.0	1.3421498085793488	0.0
Rv3136	CDS	3501794	3502936	3.3194857973484204e-10	1.3277519025851738	-4.096017755084169e-06
Rv3136A	CDS	3502945	3503277	6.135103758353466e-09	1.3487305862897794	1.7129240367730336e-05
Rv3137	CDS	3503393	3504175	0.0	1.3188492969833447	0.0
Rv3138	CDS	3504195	3505283	3.1069949474882286e-06	1.3552865311064555	0.00042726002962850673
Rv3139	CDS	3505363	3506769	1.8729011674878393e-09	1.326003794273898	-1.1543029779903513e-05
Rv3140	CDS	3506790	3507995	1.3474477089658876e-10	1.350072009814141	3.571655711076538e-06
Rv3141	CDS	3508095	3509066	5.014310633377761e-10	1.3227739875366131	1.066858179660235e-05
Rv3142c	CDS	3509118	3509546	3.617257882115865e-09	1.367026470601385	8.351677131757107e-06
Rv3143	CDS	3509654	3510055	1.1186844228738835e-09	1.331270896677297	8.795405384620647e-06
Rv3144c	CDS	3510088	3511317	3.3439806946811146e-06	1.3070276673642742	0.0005430455153267455
Rv3145	CDS	3511682	3512068	3.456625208286823e-09	1.3429287773150302	2.1519661903557363e-06
Rv3146	CDS	3512077	3512631	5.3204024519359905e-09	1.35150233655798	-1.1940559476231183e-05
Rv3147	CDS	3512628	3513338	3.2089879642427377e-09	1.33007232298447	-1.5351552675069158e-05
Rv3148	CDS	3513338	3514660	1.5002172837341732e-09	1.349069907496204	7.62575697588197e-06
Rv3149	CDS	3514657	3515415	0.0	1.318840852626796	0.0
Rv3150	CDS	3515412	3516749	2.755767836148948e-10	1.3346709543543884	6.211696298941138e-06
Rv3151	CDS	3516746	3519166	4.3176229258534704e-10	1.3155123136727238	8.051740834846832e-06
Rv3152	CDS	3519282	3520514	4.933593755751531e-09	1.3520245088732905	2.1772002091635656e-05
Rv3153	CDS	3520507	3521142	1.0418105919063336e-05	1.3433111623003815	0.0009007203162836319
Rv3154	CDS	3521139	3521927	2.614208793882966e-09	1.3315236033557751	2.083225296134472e-05
Rv3155	CDS	3521924	3522223	0.0	1.367048568147753	0.0
Rv3156	CDS	3522234	3524135	1.329749643730338e-10	1.3272756974273556	2.320133572930594e-06
Rv3157	CDS	3524132	3525793	1.8074822749625241e-09	1.3385153678112445	1.5008015220585591e-05
Rv3158	CDS	3525790	3527385	4.436660094864209e-09	1.3283399046455564	-2.1786307894067214e-05
Rv3159c	CDS	3527391	3529163	1.2949295249975457e-06	1.3541803899769271	0.0002110527548983554
Rv3160c	CDS	3529338	3529979	0.0	1.335007146994171	0.0
Rv3161c	CDS	3529990	3531138	2.3465898928431983e-06	1.3532465525722657	-0.00013439967701650568
Rv3162c	CDS	3531208	3531645	6.635917371156097e-10	1.2759610926705414	4.975450025312966e-06
Rv3163c	CDS	3531642	3532913	7.783880762168849e-10	1.3308356524398675	9.359278441256613e-06
Rv3164c	CDS	3532943	3533905	2.2627788531792703e-09	1.3531613423086792	1.3753965501406284e-05
Rv3165c	CDS	3533913	3534395	7.747215646780603e-10	1.3518791042103318	6.718312801190507e-06
Rv3166c	CDS	3534392	3535351	1.6360767185474856e-09	1.3341128174058092	-1.0340792223728634e-05
Rv3167c	CDS	3535431	3536057	0.0	1.3129398020897185	0.0
Rv3168	CDS	3536102	3537238	5.333437635979266e-09	1.3431439844882833	1.4472519740682532e-05
Rv3169	CDS	3537238	3538362	5.214006171261332e-09	1.328266347447624	2.2693200680767855e-05
Rv3170	CDS	3538505	3539851	3.5748198290441735e-09	1.3151568531942637	1.4784249979582498e-05
Rv3171c	CDS	3539846	3540745	5.199641273101463e-10	1.3195295385714794	5.7506683054375785e-06
Rv3172c	CDS	3540882	3541364	7.692908532419551e-10	1.3660473172979801	6.5683533326255095e-06
Rv3173c	CDS	3541443	3542045	5.640198863510193e-10	1.3252260237425086	9.129625651693729e-06
Rv3174	CDS	3542138	3542845	3.550827964993175e-10	1.3401827178799324	4.955455496280514e-06
Rv3175	CDS	3542860	3544347	3.2493779889009033e-10	1.3122981290305247	7.045011280348845e-06
Rv3176c	CDS	3544344	3545300	1.3335205162334773e-10	1.3250118770226478	8.307619703273872e-08
Rv3177	CDS	3545447	3546307	2.3226065515302707e-10	1.3539023866327446	3.4934307865386316e-06
Rv3178	CDS	3546438	3546797	0.0	1.348670639167434	0.0
Rv3178a	CDS	3547037	3547330	0.0	1.3584414450844018	0.0
Rv3179	CDS	3547618	3548907	3.8728320550518447e-10	1.3484223248283553	3.744020133700232e-06
Rv3180c	CDS	3549254	3549688	2.5369678239739457e-05	1.2995979292198483	-0.001396274601236036
Rv3181c	CDS	3549691	3550143	8.614247648530693e-10	1.3422102220295162	-7.797497683259547e-06
Rv3182	CDS	3550374	3550718	3.5414676746725604e-09	1.3458195231442895	9.672415670902712e-06
Rv3183	CDS	3550715	3551044	7.030657778184235e-09	1.3064702761527833	-3.193261534628622e-05
Rv3188	CDS	3554298	3554645	1.0049430176906071e-09	1.3231939067472498	1.5576431833252968e-07
Rv3189	CDS	3554642	3555262	4.6466552827695295e-10	1.3325946768707937	3.689830646635972e-06
Rv3190c	CDS	3555422	3556687	2.7930786531960017e-06	1.3592368921747355	0.0004736487282702151
Rv3190A	CDS	3556855	3557064	0.0	1.3730051457181223	0.0
Rv3191c	CDS	3557311	3558345	1.6697804250398463e-10	1.3432065377992393	-2.2918699325025216e-06
Rv3192	CDS	3559563	3560024	0.0	1.3144397994705599	0.0
Rv3193c	CDS	3560194	3563172	4.841144560230326e-07	1.357381834034218	-0.00016903260243478213
Rv3194c	CDS	3563264	3564286	1.6459911211796907e-10	1.3439689535845687	3.6646372970627894e-06
Rv3195	CDS	3564364	3565782	5.547844461606388e-09	1.3251710611788179	3.9037240637807e-06
Rv3196	CDS	3565788	3566687	3.3496064810734083e-09	1.3236629315178958	-1.5208015117340601e-05
Rv3196A	CDS	3566696	3566896	3.6043627527071465e-09	1.3398094249173438	-4.487019021004457e-06
Rv3197	CDS	3567024	3568367	9.895284036609553e-10	1.3429222313453917	1.2374528411351893e-05
Rv3197A	CDS	3568401	3568679	2.3174850372065237e-09	1.3507191882012344	1.543959431449249e-05
Rv3198c	CDS	3569109	3571211	1.3199618620340914e-09	1.3241459688301835	1.5388395638249452e-05
Rv3198A	CDS	3571335	3571589	0.0	1.3679408328779707	0.0
Rv3199c	CDS	3571602	3572543	5.5268324243296085e-06	1.3256755435871481	0.0007354852668653988
Rv3200c	CDS	3572602	3573669	4.016595267164469e-06	1.338342423192777	0.0007014719811653802
Rv3201c	CDS	3573731	3577036	5.03058900425124e-07	1.3095726753556376	0.0002239506579725381
Rv3202c	CDS	3577033	3580200	4.6844201673224006e-07	1.2996306621357556	0.00023169855716226317
Rv3202a	CDS	3580286	3580495	0.0	1.3191742858823263	0.0
Rv3203	CDS	3580638	3581312	1.0036612874131379e-08	1.310552179442843	4.523809057926931e-05
Rv3204	CDS	3581315	3581620	0.0	1.3276682327577798	0.0
Rv3205c	CDS	3581627	3582505	2.3378982083599453e-10	1.3133461548266236	4.488670980185017e-06
Rv3206c	CDS	3582532	3583710	3.543866222699421e-08	1.3499278870345557	4.766663995930953e-05
Rv3207c	CDS	3583801	3584658	4.464205782817032e-09	1.354851844862567	2.283944399061877e-05
Rv3208	CDS	3585004	3585690	8.60699085214467e-06	1.3471279619483862	-0.0007454133234888749
Rv3208A	CDS	3585677	3585949	0.0	1.3386132137347897	0.0
Rv3209	CDS	3586274	3586834	2.3493709200295143e-09	1.323197136573688	9.775657926258674e-06
Rv3210c	CDS	3586844	3587539	0.0	1.3406455365328582	0.0
Rv3211	CDS	3587798	3589381	2.85189483140158e-10	1.3207901627782035	4.597786793236747e-06
Rv3212	CDS	3589394	3590617	3.0777132878356817e-06	1.3201307644695055	0.0005738117326678505
Rv3213c	CDS	3590692	3591492	0.0	1.343433591703228	0.0
Rv3214	CDS	3591646	3592257	0.0	1.3388374732735762	0.0
Rv3215	CDS	3592254	3593372	7.159150716695706e-09	1.3296733605959967	2.26942415818554e-05
Rv3217c	CDS	3593804	3594235	8.244012611458018e-09	1.2794779765717121	3.9296783619746645e-05
Rv3218	CDS	3594468	3595433	4.7996376317804845e-09	1.333753159781605	1.9133338885146678e-05
Rv3219	CDS	3595713	3595967	0.0	1.3435643129580181	0.0
Rv3220c	CDS	3596029	3597534	0.0	1.3382064629707942	0.0
Rv3221c	CDS	3597551	3597766	2.6990761070599945e-08	1.3494631582908507	-3.5564377409869063e-05
Rv3221A	CDS	3598051	3598356	1.887395906230438e-09	1.32019728622696	9.662633411844368e-06
Rv3222c	CDS	3598353	3598904	6.271571595384273e-10	1.3180919854239437	-6.24957715489316e-06
Rv3223c	CDS	3598901	3599551	3.8385905565263556e-10	1.3561954657470356	4.939680144477876e-06
Rv3224	CDS	3599851	3600699	0.0	1.3367654222703629	0.0
Rv3225c	CDS	3601016	3602440	2.4840959691463382e-06	1.3285953124051237	0.0004880437597493681
Rv3226c	CDS	3602564	3603322	1.888564638008461e-09	1.318699512999328	-1.8885645824973096e-09
Rv3227	CDS	3603377	3604729	7.512782340679536e-09	1.299667806688844	4.3915777985958915e-05
Rv3228	CDS	3604726	3605718	2.7516680624062317e-06	1.303895036575661	-2.251801261965447e-05
Rv3229c	CDS	3605751	3607034	1.9948936391678274e-09	1.3571869628250834	1.4331887053908865e-05
Rv3230c	CDS	3607112	3608254	2.8441204946716425e-10	1.3273655911136941	7.861697958300162e-06
Rv3231c	CDS	3608364	3608873	2.9881892515959407e-09	1.3270287405817822	-2.1349177864060653e-05
Rv3232c	CDS	3608870	3609757	8.978968124573328e-10	1.369731036012504	-4.414094320726036e-06
Rv3234c	CDS	3610374	3611189	3.5270734666248416e-09	1.3445351360199633	-1.843476006707645e-05
Rv3235	CDS	3611300	3611941	5.527428514895405e-10	1.2945844199400853	-8.752095204567212e-06
Rv3236c	CDS	3611959	3613116	4.367722008014052e-06	1.305398428016922	-0.001060806660801633
Rv3237c	CDS	3613121	3613603	6.252876827428366e-09	1.3301939230926625	2.7374602767082923e-05
Rv3238c	CDS	3613664	3614398	6.647380978996864e-10	1.3476900387446902	-2.2671900378190557e-06
Rv3239c	CDS	3614457	3617603	7.817817504474078e-10	1.3178250917118222	1.3705986719403374e-05
Rv3240c	CDS	3617682	3620531	5.1680826285149806e-11	1.3395303322547805	9.577552482209484e-07
Rv3241c	CDS	3620610	3621254	0.0	1.3512112563010668	0.0
Rv3242c	CDS	3621570	3622211	1.2722040859669548e-07	1.2801475195181677	0.00010413167386663646
Rv3243c	CDS	3622249	3623091	9.74093972150314e-10	1.3247444891445557	8.316037212130478e-06
Rv3244c	CDS	3623159	3624910	1.6585710582717184e-10	1.3221855165382934	5.024862788693962e-06
Rv3245c	CDS	3624910	3626613	3.172030971221318e-10	1.3292084994659596	7.492594531921526e-06
Rv3246c	CDS	3626663	3627349	0.0	1.3540802015990006	0.0
Rv3247c	CDS	3627419	3628063	4.561669930680523e-10	1.3168871276326628	6.2654559098151985e-06
Rv3248c	CDS	3628160	3629647	0.0	1.3430986247515555	0.0
Rv3249c	CDS	3629752	3630387	0.0	1.3413123941644134	0.0
Rv3250c	CDS	3630384	3630566	4.9272133761935066e-08	1.3470784314363775	2.283045337975187e-05
Rv3251c	CDS	3630571	3630738	2.2020632262087503e-08	1.3474347808369742	3.637328302336096e-05
Rv3252c	CDS	3630738	3631988	1.4326358432903419e-09	1.345345250388129	1.1872743302332456e-05
Rv3253c	CDS	3632097	3633584	5.028534644235805e-09	1.333767470621499	2.9075770956177305e-05
Rv3254	CDS	3633675	3635063	2.6474882841576175e-09	1.3406404118773527	1.4021398134056451e-05
Rv3255c	CDS	3635041	3636267	2.9468824913614355e-06	1.326602021662802	0.00047660910271424273
Rv3256c	CDS	3636275	3637315	1.562349472017388e-09	1.2829662866575378	1.1709778589386044e-05
Rv3257c	CDS	3637312	3638709	2.124111346868407e-06	1.3405602899908673	-0.00034720923110631574
Rv3258c	CDS	3638811	3639302	2.5592650443329035e-08	1.282453279990774	4.4080312168848224e-05
Rv3259	CDS	3639425	3639844	2.8301396504115672e-08	1.3330223715927283	6.227190773389069e-05
Rv3260c	CDS	3639872	3640141	3.2071869049410395e-09	1.3402759252246708	1.496766726616361e-06
Rv3261	CDS	3640543	3641538	2.8705866017553205e-09	1.3261535262796762	-1.717269875822769e-05
Rv3262	CDS	3641535	3642881	2.7635504995515703e-10	1.3148501155116445	7.479594881787399e-06
Rv3263	CDS	3643177	3644838	9.901925945854373e-10	1.350170028601271	-8.487002352564055e-06
Rv3264c	CDS	3644898	3645977	7.48420592167065e-09	1.3350683006773991	3.0387497351624937e-05
Rv3265c	CDS	3645979	3646884	9.940528955532102e-09	1.321250560507514	3.912598527699984e-05
Rv3266c	CDS	3646895	3647809	5.648283516235253e-06	1.3106571433884247	0.0008724749537864507
Rv3267	CDS	3647885	3649381	4.2362324759182e-10	1.3282456166929228	9.151835311138612e-06
Rv3268	CDS	3649420	3650109	0.0	1.316342768057844	0.0
Rv3269	CDS	3650234	3650515	1.950235084535734e-09	1.3296920335969558	-9.461861041892838e-06
Rv3270	CDS	3650526	3652682	1.3400341947189531e-09	1.314156882405122	1.0059806147710848e-05
Rv3271c	CDS	3652679	3653347	1.6811770309210772e-09	1.3034483144278821	1.858968959977947e-05
Rv3272	CDS	3653448	3654632	1.595768073237025e-09	1.33562439270371	1.633313033277961e-05
Rv3273	CDS	3654637	3656931	7.555251368973614e-09	1.3445641400772923	-3.1721210084489915e-05
Rv3274c	CDS	3656920	3658089	0.0	1.344150459364479	0.0
Rv3275c	CDS	3658114	3658638	1.0275845095608638e-05	1.288477990063771	-0.0003961499157102977
Rv3276c	CDS	3658635	3659924	5.338287034639677e-10	1.3145008235873363	6.701234699868497e-06
Rv3277	CDS	3659878	3660696	5.551115123125783e-17	1.3552798813097364	0.0
Rv3278c	CDS	3660651	3661169	6.949294473201917e-10	1.3591907399033887	7.904514232603965e-06
Rv3279c	CDS	3661212	3662012	5.123047597255237e-09	1.319672045009663	2.4808741862225592e-05
Rv3280	CDS	3662062	3663708	1.2389896331121975e-09	1.339675510715153	-5.571179274688198e-06
Rv3281	CDS	3663689	3664222	0.0	1.332682591594972	0.0
Rv3282	CDS	3664219	3664887	0.0	1.337721543677295	0.0
Rv3283	CDS	3664928	3665821	2.388489961369089e-10	1.3438029266079718	4.442189474318514e-06
Rv3284	CDS	3665818	3666249	0.0	1.3226090919106206	0.0
Rv3285	CDS	3666357	3668159	1.4809091907763694e-06	1.3192400877077413	0.0004550923086483194
Rv3286c	CDS	3668169	3668954	0.0	1.340817121274674	0.0
Rv3287c	CDS	3668951	3669388	0.0	1.3266997266168312	0.0
Rv3288c	CDS	3669586	3669999	4.076893767024359e-09	1.3486900937548936	6.623294174057381e-06
Rv3289c	CDS	3670034	3670411	4.020476663263439e-05	1.3011844042628773	-0.0032919186605636364
Rv3290c	CDS	3670445	3671794	0.0	1.3416525493904916	-5.551115123125783e-17
Rv3291c	CDS	3671845	3672297	8.473310386669652e-10	1.359068652690333	-4.673990571135711e-06
Rv3292	CDS	3672328	3673575	9.674925860458927e-10	1.3302920238320022	-7.189591774314774e-06
Rv3293	CDS	3673602	3675086	1.3580268909407778e-08	1.3047011367962087	5.551152318272745e-05
Rv3294c	CDS	3675186	3675995	2.415342925665698e-10	1.338437399353249	4.977778822023993e-06
Rv3295	CDS	3676066	3676731	0.0	1.3376643787805667	0.0
Rv3296	CDS	3676775	3681316	2.730753330126845e-07	1.3048234757391843	0.000219308441978594
Rv3297	CDS	3681320	3682087	7.589826917231424e-06	1.320137386927176	0.0009251323490231389
Rv3298c	CDS	3682110	3683024	7.636655752207844e-10	1.3254198768264571	-8.01479789852566e-06
Rv3299c	CDS	3683051	3685963	1.4926337943421686e-11	1.3409273990455364	-9.545380047493168e-08
Rv3300c	CDS	3685983	3686900	0.0	1.3131004194578557	0.0
Rv3301c	CDS	3686912	3687577	3.772030410242877e-09	1.3592051103252667	9.809921192982518e-06
Rv3302c	CDS	3687685	3689442	1.6347634357316565e-10	1.3273590564777922	4.81186204664974e-06
Rv3303c	CDS	3689457	3690938	2.0869301061710033e-06	1.3253530754286345	0.00048277545096658825
Rv3304	CDS	3691141	3691620	4.2685944889875316e-08	1.3429896195721833	-5.276728388320384e-05
Rv3305c	CDS	3691639	3692808	9.007483647849313e-11	1.3285952821884002	1.6850327760886685e-07
Rv3306c	CDS	3692805	3693989	3.3279818953402263e-06	1.3085102586530515	0.0007455020414017799
Rv3307	CDS	3694054	3694860	4.509996320845033e-09	1.2939138376929238	-2.9968341983321878e-05
Rv3308	CDS	3694864	3696468	1.8429451043022738e-06	1.3098206601450098	0.0005296753175810798
Rv3309c	CDS	3696470	3697093	1.089119794350779e-09	1.3223810293106601	5.911798256152956e-06
Rv3310	CDS	3697198	3698097	5.309563924416061e-06	1.3568708170044912	0.0004193613808253782
Rv3311	CDS	3698121	3699383	1.178331876516836e-10	1.342914382564123	3.0329705019149777e-06
Rv3312c	CDS	3699404	3700330	1.4255491231907058e-10	1.3232921728906941	1.7774649452295677e-07
Rv3312b	CDS	3700356	3700526	0.0	1.346605520065203	0.0
Rv3312A	CDS	3700705	3701016	0.0	1.2842676874307186	0.0
Rv3313c	CDS	3701087	3702184	1.5546675058430992e-10	1.3410008817364298	-3.7205954395158614e-06
Rv3314c	CDS	3702184	3703467	1.0944983808158781e-10	1.3155635612826937	3.985191988298276e-06
Rv3315c	CDS	3703464	3703865	2.3482466526836276e-09	1.3212805835759596	3.3124252920568864e-06
Rv3316	CDS	3704102	3704440	0.0	1.3530839547581675	0.0
Rv3317	CDS	3704437	3704871	0.0	1.3651260602890898	0.0
Rv3318	CDS	3705000	3706772	1.787363035354872e-10	1.3365155616393571	3.990404609466314e-06
Rv3319	CDS	3706772	3707563	1.530238824543062e-09	1.3300900029031075	3.5054100005482702e-06
Rv3320c	CDS	3707642	3708070	0.0	1.3572862954150573	0.0
Rv3321c	CDS	3708074	3708316	7.98080446173799e-09	1.3517458284845192	3.002415486530463e-05
Rv3322c	CDS	3708438	3709052	1.1537846233977689e-09	1.3180210579286467	-4.345109543391068e-06
Rv3323c	CDS	3709049	3709714	1.573803698473597e-09	1.3688891115815158	-6.621794300110118e-06
Rv3324c	CDS	3709715	3710248	0.0	1.3445952917752013	0.0
Rv3327	CDS	3711749	3713461	1.2663653459199509e-10	1.3288687038385167	1.4826899831232865e-06
Rv3328c	CDS	3713394	3714332	2.1552137852154374e-10	1.3076163649011303	6.110271111581245e-06
Rv3329	CDS	3714392	3715708	1.0454648258217958e-10	1.336100940954467	3.4279252023039497e-06
Rv3330	CDS	3715777	3716994	0.0	1.3000450285594156	0.0
Rv3331	CDS	3717090	3718598	1.169574492809744e-09	1.3140164376644865	1.732155073430608e-05
Rv3332	CDS	3718595	3719746	6.59827026350257e-10	1.2893872123760652	1.0821150650652811e-05
Rv3333c	CDS	3719937	3720782	1.4049922891778976e-09	1.3249274430769702	1.2028165499722299e-06
Rv3334	CDS	3721257	3721697	3.968113004848561e-09	1.3407159013265306	2.475192411832694e-05
Rv3335c	CDS	3721731	3722600	2.7428526672146347e-09	1.3153499161107574	-9.669633766140606e-06
Rv3336c	CDS	3722621	3723631	4.5916626056907717e-10	1.3491250940926807	7.653292114051524e-06
Rv3339c	CDS	3724615	3725844	1.2138801630534601e-09	1.363655153306334	6.9347780012885e-06
Rv3340	CDS	3726127	3727476	2.0673980305474515e-09	1.327146928734869	1.9282728316694087e-05
Rv3341	CDS	3727488	3728627	2.9012324764821074e-09	1.3092836513647572	2.7014852967299774e-05
Rv3342	CDS	3728624	3729355	0.0	1.3087326486666473	0.0
Rv3343c	CDS	3729364	3736935	8.112146221428418e-08	1.3572654613147976	5.682073959745182e-05
Rv3344c	CDS	3736984	3738000	4.052964761025457e-08	1.1907261113210261	0.0001234930289748526
Rv3345c	CDS	3738158	3742774	1.9567810691234477e-07	1.21480065079922	0.0002639031547490567
Rv3346c	CDS	3743198	3743455	1.965053675334616e-09	1.2984134882172214	-1.153808131243439e-05
Rv3347c	CDS	3743711	3753184	5.399990787857689e-08	1.34744719158502	-6.207961115017868e-05
Rv3348	CDS	3753765	3754256	0.0	1.3360394040340866	0.0
Rv3349c	CDS	3754293	3755237	8.339237078658357e-10	1.3131162389372284	6.8495318507610925e-06
Rv3350c	CDS	3755952	3767102	3.249052915599293e-09	1.3398549123596468	1.7093180035288036e-05
Rv3351c	CDS	3767346	3768140	2.5780045875833935e-09	1.3438680008979276	1.6406035742377867e-05
Rv3352c	CDS	3768222	3768593	0.0	1.289592105098512	0.0
Rv3353c	CDS	3768736	3768996	0.0	1.330687520605991	0.0
Rv3354	CDS	3769111	3769500	0.0	1.3213613289972095	0.0
Rv3355c	CDS	3769514	3769807	3.1153923885085533e-09	1.294609100259987	1.8568143225705658e-05
Rv3356c	CDS	3769804	3770649	1.6444486328204277e-09	1.3128185321313715	-2.4138946112528537e-06
Rv3357	CDS	3770773	3771048	0.0	1.3438767359391284	0.0
Rv3358	CDS	3771045	3771302	2.065502047177148e-09	1.3634064678877464	-3.5345264554620393e-06
Rv3359	CDS	3771344	3772534	3.2416179751582064e-06	1.323489101830824	0.0006440643223007969
Rv3360	CDS	3772651	3773019	0.0	1.345965616413594	0.0
Rv3361c	CDS	3773016	3773567	6.32055574545376e-10	1.3357121620408474	-9.899216795172805e-06
Rv3362c	CDS	3773574	3774155	0.0	1.3461024584451162	0.0
Rv3363c	CDS	3774136	3774504	9.241553078354059e-10	1.3371109357337922	-1.4509069712342892e-07
Rv3364c	CDS	3774482	3774874	9.021260610753146e-08	1.314413409797785	-9.519886424602664e-05
Rv3365c	CDS	3774871	3777501	1.6795986823581188e-10	1.3166756728752742	5.563434562483316e-07
Rv3366	CDS	3777737	3778201	0.0	1.314079614508782	0.0
Rv3367	CDS	3778568	3780334	3.6825210658619767e-09	1.2544294688243673	3.5622475780067164e-05
Rv3368c	CDS	3780335	3780979	8.99887997451998e-10	1.3240915262516642	-1.447947862665e-05
Rv3369	CDS	3780978	3781412	0.0	1.3244518603699518	0.0
Rv3370c	CDS	3781501	3784740	8.561392927930456e-09	1.2972942246863692	4.7757103798229394e-05
Rv3371	CDS	3784932	3786272	9.832955968791524e-06	1.332651156013589	0.0008493188307305277
Rv3372	CDS	3786314	3787489	6.74406808176542e-10	1.3124515135701542	1.2821103071603002e-05
Rv3373	CDS	3787726	3788367	1.1905675436740815e-05	1.3194527360487416	0.0014137350314291086
